timestamp_TW,uuid,ucid,upid,problem_number,exercise_problem_repeat_session,is_correct,total_sec_taken,total_attempt_cnt,used_hint_cnt,points,badges_cnt,is_self_coach,has_student_cnt,belongs_to_class_cnt,difficulty,learning_stage,cheating
2019-05-10 10:45:00+00:00,690TDzK5xsMKve2MP/NwGlNpM24AzZiZ8uk25n57oiY=,GXHkSyhWAOB0hH/wOko5D5pr0II7SUPrjnejCj98N8k=,k9otHXzNJ8q/v/pb8fqpB7xwKLm3YBoEkRUk0Mj21hw=,3,1,TRUE,19,1,0,6000,0,FALSE,0,5,easy,elementary,1
2019-06-11 11:00:00+00:00,m3ku721e+iye/if3esY/IZNR8Q1jxg7OSDKCjGdxxEc=,s6iUzyQUzDGLXdahm0mCWfk5q8rcxE5JGLnSGk5h88M=,v1/UghLh/poemjYFVnu8+iPdbcz0m8LC+kwz++J0Bsk=,1,1,TRUE,59,1,0,29567,1,FALSE,0,0,easy,elementary,0
2019-06-04 15:45:00+00:00,aJh+mtZEoeKZshvEDQKncxpb4oaXdd8i3mCv8/tr28s=,GXHkSyhWAOB0hH/wOko5D5pr0II7SUPrjnejCj98N8k=,sfKGwRGQMdscVaQ93QcZHGS2lzWUhxCkwVV81u3CLnQ=,6,1,TRUE,7,1,0,258497,49,FALSE,0,2,easy,elementary,0
2019-05-01 11:45:00+00:00,bJXtSIKut0zqMjtXMrGsT+BkGNFL0c/EE+gOcl+UuzA=,ZDQe2EAf9O/FBmCJpXM2GZK7E3bfQfT6M8rHZ21H5Uc=,jcCMGkYsyVVYS1taxsj9YhBt9sdHpjAwS6kje9haEcU=,4,1,TRUE,12,1,0,32538,3,FALSE,0,1,easy,junior,1
2019-06-03 10:00:00+00:00,P4xrbW54t4wQtXSggi6S2da0r2/8h4kC3bmq6vM0EV8=,C2mLl3LPA63WewP1k+Xh1aXlNuGWnhIOUKANkoz5sA8=,k25OGYH6EbW+NMuIe6/4SW2rCfir0W5cVMQdQeWIaAU=,3,1,FALSE,66,1,3,164366,28,FALSE,0,0,hard,elementary,1
2019-05-03 12:45:00+00:00,erk40E0HORborPbg/FwwQ8Lp/HCWwoELTldurwK4ci8=,NPkrCjbLK35wefMCv6y6XMO5eYO/gthS6LGwrdjG2OQ=,PjBU3YCFgeYb9eklNmHAeud8yLWcic0734e9yyrjres=,23,2,TRUE,6,1,0,127638,15,FALSE,0,1,hard,elementary,1
2019-06-07 17:45:00+00:00,oXQ1oE1CJlFKLi5oNcrgfpy8Xr9um+G4vOIBMauZx5I=,XQ+eEPmNGFKHnvblrA6eVyXOZ7z/e2GtSZIcf+MZeBg=,LWzzQ9Q8kl+kgdH1gyT0vuUel9PBEkJ5GdhAo/hoxiY=,4,1,TRUE,19,1,0,741515,70,FALSE,0,0,normal,junior,0
2019-06-10 16:15:00+00:00,DNSGNrPdFPn0OCzivxjXJeH2o/BX1gzUOvvsU2hCnGk=,OJioXoiZxIzRBhycCjmphl4dI2Dt8J+exC1qFpvek/8=,CC1Kx+H0UIFBGSQ99jMM17ohOnFIlODG7l3GSsIWSGY=,39,5,TRUE,7,1,0,612478,94,FALSE,0,10,easy,elementary,0
2019-06-05 09:45:00+00:00,T5TpV+JZDxeqjtsvTN7SSY5K9ae3Vm1fH2kBu9DRlD8=,LX5JBmC+vdiEQxmg1hxbBfGAanwh78vK0LYfaoDJMTM=,WyiUcKq5Vq7bzbrLUOhlbysIK9GV6XKfs5vPACTaM7Q=,1,1,FALSE,14,2,0,96250,9,FALSE,0,1,easy,elementary,0
2019-06-11 16:30:00+00:00,Jo+/Lf5Q4eyHuJOCoyg1o50m34G5m45bEcrj453jDvg=,tDKyHKjiaYS/9r2OSVnPQ7tSPPSNRYT9jWOZCemk7/8=,aPf31n3rTF7WqEogeQ0GQhr44I6xM8cfKScI0ZAc0Dc=,49,7,FALSE,3,2,0,93133,16,FALSE,0,1,normal,junior,0
2019-05-29 07:00:00+00:00,fX+9ogbS2kPPEjPZRmRvGxEl6e36Jfkv5SA7cFhkSAg=,A2548sl8hqkIMIGY7mlg/p2NN83cncQx2SgT00lyByk=,A2uHidvXoLhhXKiQ+dkFrrTXyhiaipAPalMIu5e1pVU=,4,1,TRUE,59,1,0,947071,104,FALSE,0,3,hard,elementary,0
2019-06-04 14:15:00+00:00,j+7ay3hsB8Ob4yzkEqvV+dRe0HGeXn/2mIceS3w3RrE=,xlVWFGWcVQ8HiY2o1mGb7xJ9fNjjd/XBRul7GwvTwjc=,hRWPZX7epTtUZuc+nJYeR18SaJPL8pZc/WwoiEglaQU=,14,1,FALSE,12,4,1,31832,6,FALSE,0,1,easy,elementary,0
2019-06-08 19:30:00+00:00,Z8e1KqzRDfqKgMqpz513Mlp0P4Ur6AeE0Euy6SWH5m0=,LZ/ZUlrBjPGOINJvKHRijqW+RIVb5QgOmkc74aK/8IY=,YI678nnmUnfoHvvdXcfMBLTAJLTAUaYIMVK4Eubb+7w=,2,1,TRUE,8,1,0,312514,23,FALSE,0,1,normal,elementary,1
2019-05-16 13:45:00+00:00,VzsTQhue5zcZBgjXN7thKsCQUBgmlTWxx+tdyZB3mYU=,aAZFwEYHULAK1AbQLXDXQjqU9JfJoEu1QZ5bv/EYlVs=,FrsPDdXaIcqNHDlLAKJ8o1eBRwqrehVECBrkXbaJdKg=,4,1,TRUE,155,1,0,88200,8,FALSE,0,0,normal,elementary,1
2019-06-02 20:00:00+00:00,2sIcscaduMtD2RdWSDk7hZrYFduR8IuOscH2qKWVueY=,IVUvy0QcT07F2gkgugegsSriZOW7G5XrpVSXqY7TWl4=,cmHGD3BEw60NXB290w4uEByV9hY6p8gOsp2vxuT+Gd0=,2,1,TRUE,6,1,0,1404667,271,FALSE,0,3,normal,junior,1
2019-06-04 16:30:00+00:00,9aGXLOOLtB9JVvZp0VPSxE+pi1fn2V+dphdOj/+50QY=,01c8/1Mc1V3LZtYFNre8TolslWChJSztpFHSNAvPlpI=,GfEShcYmaxdF5/Ug7fYGAryRCTWSKRJLEjZClyJQ7Q4=,4,1,FALSE,139,6,2,337765,24,FALSE,0,1,easy,elementary,0
2019-06-06 10:00:00+00:00,XT3Qnhhfvn4/mwZxsGXOGkQOtG1fP1sGRUNDn4N9PtM=,Za+UP8i5RYOzsfA98cUkUzKWLYcmHOg7TpQTWUNg1is=,sq4yCY79Lyj0d3k2k5Jtk5HCsofq3A8joMBHb6rTEB8=,2,1,TRUE,13,1,0,81837,24,FALSE,0,2,easy,junior,1
2019-05-08 20:00:00+00:00,hwY8I4boLCBbDbSx/xyzdc/3Wjo30fyCwkkT2mByiI8=,TKDAjftSYyI2PNmAkXdInD39P5BcPNa6a+qx0fxm4RA=,uDVN58syc/ZOFSneNN28sSYEHOLwOj8WbbyIxNljnCk=,4,1,TRUE,21,1,0,152637,23,FALSE,0,0,easy,junior,0
2019-06-03 12:30:00+00:00,XrkwDiSZck5fjKP1Tmq+WYRq1zhGnyrjMRwSqJARiVk=,gSDtDzDGj+MoqbXAwGHHzEBublk819NIIfipz6BUSYU=,33FX14ET0v5x3mmJVUANDoq63lDm2z7l2tCkYWWY0bI=,6,1,FALSE,51,4,1,152706,16,FALSE,5,4,easy,elementary,0
2019-06-05 21:15:00+00:00,w6fuQQ3g1OeLaO11meh3J/TbpXwuFRLM5FA+rSVTz1c=,hv7kHCAIdj7thZUmlqz553leG5bFNYgzXmLfB5m4Xvw=,9p2gs2f6abbxWkym+fEwws0jFKKRyY9CPdJjMjjwn/g=,4,1,FALSE,14,3,0,42133,4,FALSE,0,0,easy,elementary,0
2019-05-07 12:00:00+00:00,kTIC79FH27ETYq+fJf2zy7PStvC+v70DsO3K12DE9gk=,4iIvLk0lZ+0GBDS1C/Manl0Akf1WtIozwfMOkh1/PFc=,g54kZLjUKT+6az1q5WHHWYUZCeq6m6WW6yDRXS4cikw=,3,1,TRUE,12,1,0,1050,0,FALSE,0,1,easy,elementary,1
2019-05-15 10:30:00+00:00,gX+viuEDwleY5B+RlLgt1RBH6KtYIfTKYEEbbF7yVjw=,7SG42IykaqcKQf+BZ3fBFrPLaCiKOJJPkBDLvzzOpGA=,ps87VcCqcPAPkORkLyIHz/z3AlIGdfrr3vl6AwFelxg=,11,1,TRUE,13,1,0,322605,29,FALSE,0,3,normal,elementary,1
2019-05-08 12:00:00+00:00,WQNlQZ6YcOo7YYi85U6zUXM/i3RGF2T8n9A5WNFEv5w=,7Q7Ff0raH7ISEZGbShV9Ir0eGA4xKjVISqXU/om3sX8=,5mP6kFHfT4slrIykEnUjnvSY3H4C0Spe2DC9yRwrmSg=,3,1,TRUE,22,1,0,112424,17,FALSE,0,2,hard,elementary,1
2019-06-11 18:45:00+00:00,T5rzcun3tZCiWq5aj8/jmQd9peY9d6gHjTcmIqMO8GQ=,E1brbms8OjC9eR5b/1BQp/6KHCwAlnOG7ZFwXV8S/5U=,KEHJ6th2Kb6SF7mzgtgoE5R9jc7le85ZKlG9PO4Pad4=,6,1,FALSE,153,7,5,95860,7,FALSE,0,0,hard,elementary,0
2019-05-13 10:15:00+00:00,bERo91Q4MFX2T5wAPNkajB32GbkMrLzxQzB5SZog1RI=,bL9LCeyWY9s37YHGGaajw9y6AvwkTvCxHwEL9prznXk=,v4fB2VzIvLxBidz/bupuh6clyMuvR2b8BgSz6PA5UI4=,3,1,TRUE,61,1,0,69026,4,FALSE,0,1,easy,elementary,0
2019-06-02 15:45:00+00:00,kMbVKMZmAyyWGSW+3ChAsDw2UVDLQITJ4hgENsHRedI=,SVxqhYXrH6SfIgcbLQ9Z+95ZeN14VIMuO/gr6OWgXBU=,3PfYnM4mi1myzntoB9b3Fq1sYcWZ2RVfXZhv6QFtJQE=,64,5,FALSE,10,1,4,146907,34,FALSE,0,0,easy,elementary,0
2019-06-04 11:30:00+00:00,+FssPgE7mQwfhI1M+kKDCnMoKtEFhUNU+2iE3wqB7co=,IVUvy0QcT07F2gkgugegsSriZOW7G5XrpVSXqY7TWl4=,HSAsfQz0h/tsVrTT22/Yt9eYFBa0j6qcyTx4GyUv8ao=,1,1,TRUE,28,1,0,255668,34,FALSE,0,1,normal,junior,0
2019-06-11 14:15:00+00:00,giKxRu9s0o92mSsBpzEnBsqLh1+EL+GQFF8Lu/aFMiE=,gNyTSOhVPx7BtUSsEdgCgV4rbwDOKngaJWFrYB0EinM=,aOGWStBD701xvJAP1owD2mM/jm2wJW8Er6sSGB+gAho=,2,1,FALSE,83,3,1,18506,3,FALSE,0,0,normal,elementary,0
2019-06-05 22:45:00+00:00,ervvlBrWHUemommSBdPfjqNw24tO4rYhwkBVC5zcuT0=,COZ39Wo+uIUO2s7c2VGEHjJf6Vx0xifxVAiaeHtaTdk=,IoDKFcpSGtcrPvOOl597TjVgU4duF3r6MLy7OLxsFkU=,6,1,TRUE,27,1,0,145221,10,FALSE,0,1,easy,elementary,0
2019-06-06 11:30:00+00:00,/FsmNs9+XgXO4P6BLIg2JGASGz1G/O3G7lE/Oil9U6k=,S0VFEY+TX4JInp2RbHDsOeNIjLRKCfs1ywbzFrcTDWM=,n5YEgjqOgZmoL3nOChvuQ8Q60pmEqiinjid1baRrsH8=,5,1,TRUE,9,1,0,162862,16,FALSE,0,1,easy,elementary,1
2019-06-09 16:45:00+00:00,Am/fzx2uUcB3u8O//3psQ+//WW0EdhotvqT2X1nRE9I=,/4h6DuvZuZzr028oR886m6kpiLYuUSmpr9v3ITNTgiY=,/T7q6IsgQWAkWZ0J/RxEdgeG9SaPn0yPe9zv2zPct3k=,19,2,TRUE,27,1,0,149515,30,FALSE,0,4,easy,elementary,0
2019-05-30 17:30:00+00:00,FUrtIfpx35iaMVSl0PfxMR7TIiHaAdSNyA58bxqAihM=,cNDFZsIE6ShplieFXQVimwas6pEjjQ6TXTMZSV/ROT8=,JmwCuQMbZ5u1UBiAT8yyqrlKxtT5n0//2gjJxg0/L9E=,9,1,TRUE,33,1,0,66207,13,FALSE,0,1,easy,elementary,0
2019-06-07 14:45:00+00:00,LEU1jVODHR+dOKrKwuFcSmYvq8avRKuo6b5cHkka9Yg=,/Sw5cJFSX/oGzBxxguGO4BkFKPZmhFXSpCCJVhOtffU=,0mTK3RPVygH8hQ4m9oQCeXtlu9m6sjOjDG4qpLGlnYg=,4,1,FALSE,5,1,6,14235,1,FALSE,0,0,hard,elementary,0
2019-06-11 17:30:00+00:00,iQt0UApMlMpIP8nVMaZQOcr9Krszljp15gbaa+2w4hw=,tiLwNbKNBTH/JttT2Z5fA/wezgf65zakDT1fSS4Onjo=,OWd25yr2r9firF/xvrbxMTuEF75goOAhqgG04ZkCA7c=,4,1,TRUE,19,1,0,187179,13,FALSE,1,0,easy,junior,0
2019-06-09 10:45:00+00:00,wdjo/zsvSzobpb+zQdWntfVPsRIvQmlNu4OJTnwJw1U=,P02YQOS0HnUM+0FJcT2Hpa5X0gjJ/eIaL/Quc8Kj5u0=,BwSUK1cgnQ76fOYXLdFHR6xgCkKRe7kwW8q3sGDmyAA=,1,1,TRUE,21,1,0,52797,4,FALSE,0,0,hard,elementary,1
2019-06-03 10:00:00+00:00,C67cgjL/J1wPP1SXGbd+ptSLzvA29yCTXWFhlB9PFgY=,WnROIwtQSSRuDI+N9zspe70i0h/BVJUxoil4KIbnP6M=,Au/XaMWZJ9eCPxUbjffvFrX3MncFN3D0euKlINOvNoo=,28,3,TRUE,41,1,0,433816,64,FALSE,0,1,normal,elementary,0
2019-06-11 15:15:00+00:00,qk/Vefi6RhyOc9IsCnIiViEBvrIAXTduBrk2FtLv6n4=,q/zqlSFnHvaaDZQ3T0MieHABIKLc1BwReJRJu5dz5NY=,YWSWU2kelR4TFzqovY+OzKqA8q8ZmrvwjmtRDOB5UpQ=,5,1,TRUE,10,1,0,11386,1,FALSE,0,1,easy,elementary,1
2019-06-05 15:30:00+00:00,Jnp2lMW2UEA5d9AnbcMUrP6A9CoMDiK0O4POJas/Qpw=,P1aW4NWkbjTAgrdvKdb/WsQZOI7wEV81FWNrD8IkT0Q=,u9UZsXedcooXNXtoNopFY6El7q69Nmat0GsWnTtUju4=,4,1,FALSE,48,10,4,581463,58,FALSE,5,3,normal,elementary,0
2019-06-01 22:30:00+00:00,0ghO8IfEDQsROI9kWK2SBP7yWJK2ypOltyj5Ppd3eA0=,RyHgPcXfEn/CVHtbJsSpZTh3Ri3giA5M6sf1VGayr7c=,JwtqmizY/bNbbcoKZjly4ZgF2yixeYnPhGgdQjJ7CdY=,7,1,FALSE,7,2,0,137974,24,FALSE,0,1,normal,elementary,1
2019-06-02 16:45:00+00:00,e71w2Gm+QxikG2DFH/UsDmb8ZDU13H1X+5Fmcxc02aA=,daGwNLwnh35rFVqjg4maa1tVsx+wdDt7V9HggGCDZXI=,QHyDnL/DtywwKQsa3KzssSGgx1oWdxQSOy7Z8wrUSTI=,1,1,TRUE,39,1,0,64133,10,FALSE,0,1,easy,elementary,0
2019-06-05 13:00:00+00:00,t9mKS1N5XBme+lQoGLBtAxUY+A5KgAc32Xx5846PdGA=,dp0m1kS6Bygoksx9S/gkBqTcWPoglbf1HT3Ma3U3N8U=,wulprYNLFvvIfWj7TNGkmlGvdExO98Hl1DzY1N1/Y8w=,9,1,TRUE,6,1,0,102449,10,FALSE,0,1,easy,elementary,1
2019-06-10 22:30:00+00:00,JxEtlUoFPnwMCvgEPjsfZYP/PyaaKH0Gbh/p3v8h510=,Ii5Cz6tdyODxCCa3TBksmL6H1pZRzQQ8oFfvyTRO+pA=,0SIofspDS7o4JlrVUUsGkCEkV5dbllGXW/bA5Mb3fek=,14,1,FALSE,7,2,0,882922,65,FALSE,0,1,normal,elementary,0
2019-05-10 17:15:00+00:00,gYKGpjkqrDpCiEVUKQojKRgvUlpDpXUmJr5Hd2H6pk8=,Yp1BxxjeCigA5sXXXV9seEAdOYA8MchGwafHWyUm7qQ=,/KkjQlR6NVbQmB57WTDw2fBqE3ipAr7FZPKXNxHHcw8=,75,5,TRUE,3,1,0,105886,30,FALSE,0,1,normal,elementary,1
2019-06-11 16:00:00+00:00,56vh/SK5kaohwINds2UkHALas2lrdt6z64CdwtmGKnA=,T7V7D8OgJF2BeuK/agj56BY9ibTmoqRbGdtwrt8a1SQ=,bYtOt9kTKqqZ5Mn0zMlaFRCZAHo3pWf43AOxxU1Zwg8=,6,1,FALSE,6,2,0,47524,8,FALSE,0,1,easy,elementary,0
2019-06-03 10:00:00+00:00,6QpCKY65pDQ6OHn1Dvi7PeXGYc6R+7OwkzrEGualPWk=,8Ncq2cefDusTuXeFUg7peZUP0xBVAEOXIeeF0IxNqic=,yvMW4Tl9fBkkgSxeYyNnx4zmLoLAMqtrFiiIHrdkEBU=,31,2,FALSE,62,9,2,446737,50,FALSE,0,1,easy,elementary,0
2019-05-09 19:00:00+00:00,NcHFP8Kp7kI0Jb/i/keJPXNsi5pDt+p8rWQrR9oKRxI=,n+b0VzjA7b3kgqw8iXzwX0yTpYwNRczONSV0z2jNGtg=,73WBtrlEi07nFMRoRUAMrs5w7uSTEg3nf+MTzN8Foow=,12,1,TRUE,6,1,0,991323,175,FALSE,1,3,easy,elementary,1
2019-06-11 10:00:00+00:00,nliNH3j99u/YaFYeGLzQ66z6rT7ce0UVJNcw8I3Sm1M=,BFLeIt3fKT+RFErw4CjMV/iHEo5mzd9ZTYi6tORkpok=,SycI4jeCz5esbPGbO5hM0d+CP/UiFeoiralnCinfW+s=,1,1,TRUE,26,1,0,165568,19,FALSE,0,2,easy,junior,0
2019-05-28 20:45:00+00:00,nNrtASk1R0XttvBhd5V7bSzdB3rnVB2xVvkwLVDrFdo=,oZX4t0FNoXmrwFyk77fGdpfqmvX+3PIIn7CYXH/6CY0=,BWg5t3jqUws8Mux4w2zGagXGJuY1fbQDyl3h+XQuSWA=,2,1,TRUE,6,1,0,136968,20,FALSE,0,1,easy,elementary,1
2019-06-07 10:45:00+00:00,OrI41GJxL1pG2qVWn7W76DVHK8amlOxnCBjyVNBBrPo=,xaWHtJt0hf186kbfofLHHt94c0qSZE3L7nvrmIAexws=,+KKbe06MGjK/ArRl8HVxO32A7vUDdS0t6QqftlUWqTE=,4,1,FALSE,97,8,1,895866,207,FALSE,0,1,easy,elementary,0
2019-06-03 09:15:00+00:00,jtOITza9aOtdZdFJxHLy+ZqKsPrGU03N2bG2k48VAUA=,COZ39Wo+uIUO2s7c2VGEHjJf6Vx0xifxVAiaeHtaTdk=,Y8L7ZgAYQE0Up1T9VyG5LGCBDKCYAkV+y2zf/xkSVZ4=,7,1,TRUE,72,1,0,411600,50,FALSE,3,6,easy,elementary,0
2019-06-10 19:45:00+00:00,AvSpkkqyIDfRSNdzV5SgD/G1xD6i0Fa1fLaa47GRh+w=,04Ly7oQJHeLBj2GcKWLn7e51TJmF5MTSvPESVomvUM4=,R0K14sDDsmgErP9RYGHpj+7Yy8B/73XB9BFgMp2rhfc=,9,1,TRUE,12,1,0,304086,39,TRUE,11,4,easy,elementary,0
2019-06-06 08:45:00+00:00,JVY6dB+Xf13CVzP/tAyOHwm5bJI4gf5lL46faMZ5DRg=,/4h6DuvZuZzr028oR886m6kpiLYuUSmpr9v3ITNTgiY=,HSZDmLLNWkRl27eiw4o/x7r+C0EGx06bnbaPO1j220E=,19,1,FALSE,42,2,0,55448,11,FALSE,0,2,easy,elementary,0
2019-06-10 22:15:00+00:00,lkNrpFU7YvRenNNTTbFjiNKpSY9aKfWQq+ZjaAL1NJE=,7czfGZNjJ+Rcey3EayH2GbR2/u33U9m2PKb1+lMA1bs=,8mFuUrgu9Avo0Lq8pmFo4B7A5r7A6VvRF32WYJeF5Sk=,1,1,TRUE,37,1,0,628793,128,FALSE,0,1,hard,elementary,0
2019-05-03 16:00:00+00:00,C+WtATRyLDQxePDDz/TR7kaPlmSD59yZY8HMPv0z6TY=,5XOh9hPgSIw+4ArOqH8SRFzrFrG107tCCpwFQcpZ9T8=,j4XAvkvMyBQyPjeSaOq+3101RZCN9+2g0uVP1tgjir4=,14,1,TRUE,21,1,0,66916,29,FALSE,0,2,normal,junior,1
2019-06-04 16:15:00+00:00,pyZCWir+NBc9LoW4XON1do9UXsN3EckUsxyaW2qqx8Q=,K1JDDj+chCE/ZH5wzdraQHI2j52Nzy0JBJmeLOgq3vc=,oRz+xnnAbGnfZPteWbUe0ddWBdfaNU+HzrOaNfYpECQ=,24,2,FALSE,34,5,1,104991,27,FALSE,0,1,easy,junior,0
2019-06-07 20:00:00+00:00,txyVUA7EojTRMKgv/BFerJny1iuDXFLROsFCYaxJ080=,DmF26Iww/ia0ys9by6NpVRp+OxwD5keuuqZ+CbR56FA=,cwLINcfH2J668GQ6OSqJl/XESYWVawS4HuuSTBY75/0=,10,1,TRUE,3,1,0,1275170,209,FALSE,0,3,easy,junior,1
2019-05-08 09:45:00+00:00,RSr8qjXLjci78IjJrN/TnsqgVkX1qcNvmTTyEP+Ders=,lPKM8YFzXEcDQuekpp3DK5DdL1KlQ2T0z5lDPWaESgw=,Or9DDD282dr+JmO/bzrhoBMGu3XtxrkvSGwy9c0GaAU=,9,1,TRUE,13,1,0,375620,53,FALSE,0,1,hard,elementary,1
2019-06-02 16:45:00+00:00,mdq8DODDISzA4A7sPP0b33bfThTbaIxfVFFqLtSdHLY=,WS8jP1BdHW+Hr6HKToZja5W0UH0gsE78z7CxYLHJgcU=,xiUlYjShXHcHRA6TYcD5YIEAuViOpKFQ2H9sYxq5B4A=,5,1,FALSE,29,2,0,74795,42,FALSE,0,1,hard,elementary,0
2019-06-06 16:45:00+00:00,5JW+5FYzhG9f1G7aWDqW5lm0HRoKSTrSw9orEFWdKHE=,XGFZ7IrZsoBhRl8og2T59raf/eHUTP3NRcwHW+GLxmQ=,D5HVhqWTl6U9dkWpS6gewNY3t0qrFmpohZ+o5eGAQeM=,11,1,FALSE,14,1,4,102918,36,FALSE,0,1,easy,elementary,0
2019-05-21 16:00:00+00:00,kWWVN4wpvS0O89mzVPvIyKTx70FRKmeIpjdsw6b27ic=,e85vrrhrWUiVrvUMsLtqjwCVVgejgRneTUUL2gr0GJ0=,kq12X5LpscdmPwbF4O/CyNVe9+I78v5w4GEkAowF3XA=,8,1,TRUE,7,1,0,107518,5,FALSE,0,1,hard,elementary,1
2019-06-03 00:00:00+00:00,PNRO3l/wQGAsti5GpG7+fBIrNWSR6x2fmfn3iB/hP+k=,8WAiCr1NKNHhwGcicB0YFGjsDNAY0RXx5Ox+ypKfw5I=,I9xsp270oCotZQjSZ5tVy9F90ejt8eb41Lfm/Q6T5xM=,71,4,FALSE,42,7,4,114219,34,FALSE,0,0,easy,junior,0
2019-05-30 16:15:00+00:00,ZQ5GHdXiqjL+nbkrX2i2bwTJR8UyCaqiqonpkqMmnt0=,qoREG2KBVgevjuwDNMApauSTJsLjeqqVEyXdOAB0xMc=,WypPDDtG6Gex23B7TF4MSWY2qzxHVfX/A/cL/dV2AEk=,5,1,TRUE,4,1,0,106935,17,FALSE,0,1,hard,elementary,1
2019-06-06 17:00:00+00:00,tBaeOc+mxvv35SnoPYc3Ed7FWZW9gtffiG4rKoKV2t4=,ByQA/MmCIFpFDmbqdsY9HPLUXlMwe6dauKrJXJFmtO0=,vvHA+Rf7a9NuG4k+Je4VdGUzO8tBgsTMCrh+O+rZMB4=,19,1,TRUE,5,1,0,161755,30,FALSE,0,1,easy,elementary,1
2019-05-16 13:15:00+00:00,i6DXtAze05x2vY27e+g7hbbaUQRfdbfz0PdFP758MMo=,zX5HAUpRYC4F7YPNs5tUeBqVi++rEmPUfsAtHpoZmEQ=,nyqR8kfVppLaPfqFdFz8BP37K1FWdWX5g8Obr3rBqQM=,3,1,TRUE,6,1,0,98707,13,FALSE,0,1,normal,elementary,1
2019-05-13 18:45:00+00:00,h+P+xO5sMpSRXW6mdARcbWyT9R5cefAapJo6AiqR7cg=,odIwFdIiecFwVUAEEV40K3MSuCSlIZkbq92Zp9tkZq8=,jiynA46YnvTLK1AVTsHECkcmBG4qhx8cXCBJMASsiMI=,4,1,TRUE,19,1,0,65830,16,FALSE,0,1,easy,elementary,0
2019-06-10 20:00:00+00:00,lO5QdtF9EjzVDCIzjXU4ic14u4vghB+aF1LzYAi6ft0=,uNJhNi/pUS9w/pd7eVnHXB9PvBDWWQQdf22l/K+jxW4=,VxcJTGmBzeJyuuKFW3uD6Pz7W9s+x2iZtskza4nYKkQ=,5,1,FALSE,36,9,10,764692,124,FALSE,0,2,normal,elementary,0
2019-06-04 09:45:00+00:00,vhXb6R3XXrzUHGPN4P/JqFIW/rt2bFI7UVF8Xe1WkQw=,HMhzLW9miVf0WLDDX9F7g67mAm9td0TfHSo8TeZQj5M=,aso/0v/jc1tyO6Tlz6B2bstDT3TwXzLnOYfTLtkRrrk=,9,2,FALSE,13,2,0,622924,28,FALSE,0,2,easy,junior,0
2019-05-14 19:30:00+00:00,n9ll04Wc+TL5JEtgjBdJs0w6rOIjCJf80bFECPPRhIc=,5XOh9hPgSIw+4ArOqH8SRFzrFrG107tCCpwFQcpZ9T8=,wYLsyS9YT/H3E9vIL15SMBu3eaakTF/nmZYJWLHa8SQ=,2,1,TRUE,37,1,0,3855,0,FALSE,0,1,normal,junior,0
2019-05-09 21:45:00+00:00,ialWtkioGDvKlRVOhi880kuvoxDlPYOEiA+pe6aRdpY=,2f91Isfs+HaZMyoefue8KM5T9TUHnyfMUs7lDEcsgWo=,lClEYHjKusHs6hj6QLJeNFrABWDwe+6att/kJThcTyw=,3,1,TRUE,34,1,0,114101,11,FALSE,0,1,easy,elementary,0
2019-05-15 18:00:00+00:00,jO3z60Vd/HydJfT8DMkVAIt2xFSXusPUNWAFBFdHlFY=,bjqNyUe/0l0x5+ie8inJrNliiPty2kvg7F/29KIioKA=,B7cdz7aEeq/NIEdOMPyq+ea4JPLU/W9JiStSLf16gKM=,5,1,TRUE,13,1,0,3600,0,FALSE,0,1,easy,junior,1
2019-06-06 09:00:00+00:00,VHL3Zr2wzc9lxQuXLOwGIAxHQ0VOwz0PP3fITpciIJo=,K1JDDj+chCE/ZH5wzdraQHI2j52Nzy0JBJmeLOgq3vc=,oRz+xnnAbGnfZPteWbUe0ddWBdfaNU+HzrOaNfYpECQ=,6,1,FALSE,53,2,1,37344,8,FALSE,0,1,easy,junior,0
2019-06-04 16:30:00+00:00,22+pugz5ait+4qQGIZTpmmrqYAQiRJZL8S7fuHPnjq8=,fbuOkTzKc7bABIGPJvp/bTmmesQeECfkMWrERS9NDEo=,leQOvA9r0NvJcyKD+SwnM0G3q+cVNmCujEkv8fK7sHU=,12,1,FALSE,99,5,2,40445,12,FALSE,0,1,easy,elementary,0
2019-06-05 14:00:00+00:00,v4syZKxGthuJxwNdP0/8rHpVxZkeC/C8rCNgn+CJh+I=,C2AT0OBTUn+PRxEVd39enhW/DJtka1Tk90DUAR6yVdA=,qN9E+amz7+/naqA1dxrueU63R3Z54wU1XawJEZaygcQ=,1,1,TRUE,96,1,0,25376,1,FALSE,0,2,easy,elementary,0
2019-06-06 20:30:00+00:00,xPag4YYKj0X3uuPgo7G1iaRzmOSDI4xDKTcdd9fdzJI=,dp78n2nBF0mjm5oRY8h60W1V3QuUhYHp7Q+b48XB8e0=,kx8jhJOmghHOP10sJft0GiD6xjKYy8d+3PxN7yJ9ekI=,6,1,FALSE,51,1,0,110775,14,FALSE,0,1,hard,elementary,1
2019-05-15 19:45:00+00:00,6F3ZbS3In5JfWUfh5EuX0rjHgid8kX4KVTLabwuvOFI=,jm3AQrDCqr+tJAABNEyhQdSZUH7EWmfIZxEkfBTU9cs=,Z4VvvwAcmkvGNnlXg/FXHbi7TNMZ3pXEZeR+O+NSUHA=,3,1,TRUE,36,1,0,58032,11,FALSE,0,1,easy,elementary,0
